Model,Dataset,N,K,Rep,X_bounds,initevals,maxgenomelen,maxcohortlen,Time,Rsq_train,Rsq_test
Magpie,561_cpu,209,7,2,train,5000.0,30,7,32.182973861694336,0.982186861173576,0.896732974752912
Magpie,561_cpu,209,7,3,train,5000.0,30,7,39.2332649230957,0.9903439307361076,0.9688080989303792
Magpie,561_cpu,209,7,4,train,5000.0,30,7,27.775830030441284,0.9831715713995748,0.9089910664244965
Magpie,561_cpu,209,7,0,test,5000.0,30,7,31.26021099090576,0.9863834104436936,0.9075674279367985
Magpie,561_cpu,209,7,1,test,5000.0,30,7,31.554730892181396,0.9705488961960952,0.981976843160594
Magpie,561_cpu,209,7,2,test,5000.0,30,7,36.205734968185425,0.9620906857578928,0.8632059027475173
Magpie,561_cpu,209,7,3,test,5000.0,30,7,39.30461597442627,0.9904435101195668,0.987351650583594
Magpie,561_cpu,209,7,4,test,5000.0,30,7,41.1743700504303,0.9900535684412516,0.9942363378616847
Magpie,561_cpu,209,7,0,,10000.0,30,7,26.989951133728027,0.9867864381275576,0.9063543867433854
Magpie,561_cpu,209,7,1,,10000.0,30,7,26.052196979522705,0.9589978711580388,0.8845510702939885
Magpie,561_cpu,209,7,2,,10000.0,30,7,23.441765069961548,0.9564685553671556,0.9759043320081304
Magpie,561_cpu,209,7,3,,10000.0,30,7,30.785468101501465,0.98033600273959,0.9723019376154822
Magpie,561_cpu,209,7,4,,10000.0,30,7,24.49418616294861,0.9868427512126958,0.8958568817503886
Magpie,561_cpu,209,7,0,train,10000.0,30,7,27.057637929916385,0.9862118812501052,0.9347010121862652
Magpie,561_cpu,209,7,1,train,10000.0,30,7,30.73113512992859,0.971616364489271,0.9534407953636972
Magpie,561_cpu,209,7,2,train,10000.0,30,7,24.806512355804443,0.9526440753587854,0.8671457704435113
Magpie,561_cpu,209,7,3,train,10000.0,30,7,30.75572109222412,0.9902532015978802,0.9160936015406234
Magpie,561_cpu,209,7,4,train,10000.0,30,7,23.34210705757141,0.9869324660791018,0.9334628381280226
Magpie,561_cpu,209,7,0,test,10000.0,30,7,26.252203941345215,0.9931941710462026,0.905775300467668
Magpie,561_cpu,209,7,1,test,10000.0,30,7,31.01455283164978,0.9924668174406954,0.9255939358859032
Magpie,561_cpu,209,7,2,test,10000.0,30,7,26.34852409362793,0.9525122742007986,0.7685335380449029
Magpie,561_cpu,209,7,3,test,10000.0,30,7,26.731232166290283,0.9879207606822928,0.9880689436949112
Magpie,561_cpu,209,7,4,test,10000.0,30,7,33.087291955947876,0.981380597513356,0.9799988731168509
Magpie,659_sleuth_ex1714,47,7,1,test,5000.0,30,3,55.2614688873291,0.7203424753920451,0.8483570420597519
Magpie,659_sleuth_ex1714,47,7,1,test,5000.0,30,5,58.02288794517517,0.7130636499908574,0.8766417826110331
Magpie,659_sleuth_ex1714,47,7,2,test,5000.0,30,3,78.78204584121704,0.8468030019572141,0.752072764143846
Magpie,659_sleuth_ex1714,47,7,4,test,5000.0,30,3,82.3745288848877,0.8765089287972265,0.8307829728140408
Magpie,659_sleuth_ex1714,47,7,0,test,5000.0,30,3,87.63524198532104,0.2643284671981492,0.4770911173821243
Magpie,659_sleuth_ex1714,47,7,3,test,5000.0,30,3,90.86225199699402,0.7022921024966657,0.869414801200509
Magpie,659_sleuth_ex1714,47,7,0,test,5000.0,30,5,102.12916803359984,0.8640752716443407,0.7177546409593349
Magpie,659_sleuth_ex1714,47,7,3,test,5000.0,30,5,106.43426823616028,0.7022921025135842,0.86941480094303
Magpie,659_sleuth_ex1714,47,7,4,test,5000.0,30,5,101.7831518650055,0.8771462939858835,0.8448131769284738
Magpie,659_sleuth_ex1714,47,7,2,test,5000.0,30,5,129.14267587661743,0.8926418470201929,0.8968470153357597
Magpie,485_analcatdata_vehicle,48,4,3,test,5000.0,30,3,64.14023399353027,0.8092028660582403,0.5449390631452002
Magpie,485_analcatdata_vehicle,48,4,4,test,5000.0,30,3,73.2206358909607,0.7880164596557535,0.5330479669819943
Magpie,485_analcatdata_vehicle,48,4,0,test,5000.0,30,5,79.6034722328186,0.6572663109039019,0.6672919147595403
Magpie,485_analcatdata_vehicle,48,4,2,test,5000.0,30,3,108.90404319763184,0.5135513442397033,0.5675488564920884
Magpie,485_analcatdata_vehicle,48,4,1,test,5000.0,30,5,61.692933082580566,0.7890181461797503,0.510148006601029
Magpie,485_analcatdata_vehicle,48,4,3,test,5000.0,30,5,68.6890721321106,0.7490582754183197,0.5744990211698286
Magpie,485_analcatdata_vehicle,48,4,2,test,5000.0,30,5,88.20266699790955,0.5135513440511321,0.5675488561277318
Magpie,485_analcatdata_vehicle,48,4,4,test,5000.0,30,5,84.54331803321838,0.7937985840988625,0.3834665075897159
Magpie,1096_FacultySalaries,50,4,2,test,5000.0,30,3,45.90979981422424,0.8728243434287468,0.9398213467036884
Magpie,1096_FacultySalaries,50,4,0,test,5000.0,30,3,67.86978101730347,0.7752618021031471,0.8624711251509898
Magpie,1096_FacultySalaries,50,4,1,test,5000.0,30,3,70.85479402542114,0.8327066472855237,0.9498964744796968
Magpie,1096_FacultySalaries,50,4,0,test,5000.0,30,5,41.67599606513977,0.8531951038640679,0.9337789542135176
Magpie,1096_FacultySalaries,50,4,3,test,5000.0,30,3,58.08691191673279,0.7754226992492876,0.8627967405191046
Magpie,1096_FacultySalaries,50,4,1,test,5000.0,30,5,54.331056118011475,0.8531972472430618,0.93040520663668
Magpie,1096_FacultySalaries,50,4,4,test,5000.0,30,3,67.04352593421936,0.8562674839895774,0.9273172093371076
Magpie,1096_FacultySalaries,50,4,2,test,5000.0,30,5,71.53951096534729,0.8521086416198419,0.9579201278727468
Magpie,1096_FacultySalaries,50,4,4,test,5000.0,30,5,54.906781911849976,0.8595450987311192,0.90945060584714
Magpie,1096_FacultySalaries,50,4,3,test,5000.0,30,5,76.23106098175049,0.7754226992492876,0.8627967405191046
Magpie,687_sleuth_ex1605,62,5,1,test,5000.0,30,3,72.11087608337402,0.7368018048668437,0.2239058260649633
Magpie,687_sleuth_ex1605,62,5,0,test,5000.0,30,3,88.70989203453064,0.6316643688194167,0.4005142778140733
Magpie,687_sleuth_ex1605,62,5,2,test,5000.0,30,3,82.43742394447327,0.7443802705103059,0.240361345269905
Magpie,687_sleuth_ex1605,62,5,3,test,5000.0,30,3,70.13924503326416,0.7331909792007716,0.3388072748945689
Magpie,687_sleuth_ex1605,62,5,1,test,5000.0,30,5,63.584195137023926,0.7611492545389672,0.3005416786441066
Magpie,687_sleuth_ex1605,62,5,0,test,5000.0,30,5,74.91299510002136,0.6302048417160986,0.3970900250985403
Magpie,687_sleuth_ex1605,62,5,4,test,5000.0,30,3,90.92068028450012,0.4702985339174031,-0.0388816450420024
Magpie,687_sleuth_ex1605,62,5,2,test,5000.0,30,5,75.79679679870605,0.746951188645087,0.2478785823946873
Magpie,687_sleuth_ex1605,62,5,3,test,5000.0,30,5,72.64211106300354,0.7372793709640564,0.339243785396056
Magpie,687_sleuth_ex1605,62,5,4,test,5000.0,30,5,84.0527069568634,0.4702985339174031,-0.0388816450420024
Magpie,706_sleuth_case1202,93,6,2,test,5000.0,30,3,54.34183406829834,0.7462895455290811,0.7589365853740383
Magpie,706_sleuth_case1202,93,6,0,test,5000.0,30,3,78.45958495140076,0.7581044559924783,0.5934779064500028
Magpie,706_sleuth_case1202,93,6,3,test,5000.0,30,3,59.27694511413574,0.7840090054526975,0.6490227642393199
Magpie,706_sleuth_case1202,93,6,1,test,5000.0,30,3,103.91349625587463,0.7044700675921461,0.4655180266183449
Magpie,706_sleuth_case1202,93,6,4,test,5000.0,30,3,56.97537779808045,0.7522484396327282,0.704711165124549
Magpie,706_sleuth_case1202,93,6,1,test,5000.0,30,5,70.70759201049805,0.6766450866532404,0.5985613158288958
Magpie,706_sleuth_case1202,93,6,0,test,5000.0,30,5,85.45215225219727,0.7770839918462256,0.5387979475487827
Magpie,706_sleuth_case1202,93,6,2,test,5000.0,30,5,68.86037015914917,0.7577322440525672,0.7329454618621947
Magpie,706_sleuth_case1202,93,6,3,test,5000.0,30,5,77.16402101516724,0.7806093995079008,0.6050175449736237
Magpie,706_sleuth_case1202,93,6,4,test,5000.0,30,5,79.59116697311401,0.7123956802584546,0.748559433286355
Magpie,210_cloud,108,5,1,test,5000.0,30,3,38.34268212318421,0.9335021964939968,0.664069183060397
Magpie,210_cloud,108,5,0,test,5000.0,30,3,49.543741941452026,0.9397154257263454,0.5956163392030097
Magpie,210_cloud,108,5,3,test,5000.0,30,3,47.20485877990723,0.9397023004280394,0.5854274513256879
Magpie,210_cloud,108,5,4,test,5000.0,30,3,40.46751022338867,0.9448394649638718,0.6151998047670832
Magpie,210_cloud,108,5,2,test,5000.0,30,3,57.23199200630188,0.9423305864710972,0.587689436269794
Magpie,210_cloud,108,5,0,test,5000.0,30,5,45.002633810043335,0.9449202156252045,0.6491460103501479
Magpie,210_cloud,108,5,1,test,5000.0,30,5,51.30311584472656,0.9394621118207002,0.5677400990544228
Magpie,210_cloud,108,5,4,test,5000.0,30,5,40.081071853637695,0.946673826853741,0.6051490936379317
Magpie,210_cloud,108,5,2,test,5000.0,30,5,45.14614701271057,0.9443454805344522,0.6014134534423866
Magpie,210_cloud,108,5,3,test,5000.0,30,5,49.207202672958374,0.9408046297591984,0.546065281760429
Magpie,678_visualizing_environmental,111,3,4,test,5000.0,30,3,53.018413066864014,0.2784022244001374,0.3047418634900352
Magpie,678_visualizing_environmental,111,3,2,test,5000.0,30,3,73.82702994346619,0.372241201386974,0.2876791375111189
Magpie,678_visualizing_environmental,111,3,3,test,5000.0,30,3,75.76769399642944,0.368054301294385,0.3497264801855321
Magpie,678_visualizing_environmental,111,3,1,test,5000.0,30,3,88.46174263954163,-1000000.0,-1000000.0
Magpie,678_visualizing_environmental,111,3,0,test,5000.0,30,3,99.96349096298218,0.1774625965384146,0.2380204033607781
Magpie,678_visualizing_environmental,111,3,0,test,5000.0,30,5,85.24938702583313,0.1774625965384146,0.2380204033607781
Magpie,678_visualizing_environmental,111,3,3,test,5000.0,30,5,61.62320685386658,0.3693836142525057,0.3368911294266553
Magpie,678_visualizing_environmental,111,3,1,test,5000.0,30,5,67.0251772403717,-1000000.0,-1000000.0
Magpie,678_visualizing_environmental,111,3,2,test,5000.0,30,5,65.29089903831482,0.3722412013137138,0.2876791379489773
Magpie,678_visualizing_environmental,111,3,4,test,5000.0,30,5,92.00910210609436,0.2784022239919301,0.3047418621941941
Magpie,665_sleuth_case2002,147,6,1,test,5000.0,30,3,48.47138476371765,0.4721699078615556,0.2199462019352323
Magpie,665_sleuth_case2002,147,6,0,test,5000.0,30,3,71.81171083450317,0.443378914628462,0.1700104818177913
Magpie,665_sleuth_case2002,147,6,3,test,5000.0,30,3,57.16186285018921,0.4437909516915913,0.1804953294881212
Magpie,665_sleuth_case2002,147,6,2,test,5000.0,30,3,61.453859090805054,0.4646610814412077,0.1964516457216134
Magpie,665_sleuth_case2002,147,6,0,test,5000.0,30,5,54.434452056884766,0.4433789146331952,0.1700104818697478
Magpie,665_sleuth_case2002,147,6,4,test,5000.0,30,3,70.93172979354858,0.440208149690887,0.1723769500973633
Magpie,665_sleuth_case2002,147,6,1,test,5000.0,30,5,53.16856098175049,0.4719702647225622,0.2036358348563609
Magpie,665_sleuth_case2002,147,6,2,test,5000.0,30,5,41.09472894668579,0.4643025202738224,0.1953625068493883
Magpie,665_sleuth_case2002,147,6,3,test,5000.0,30,5,67.90545415878296,0.4403562561905506,0.1817880111853509
Magpie,665_sleuth_case2002,147,6,4,test,5000.0,30,5,65.5962827205658,0.440208149239063,0.1723769496911681
Magpie,230_machine_cpu,209,6,0,test,5000.0,30,3,52.53706693649292,0.8957362617238914,0.8214304178324264
Magpie,230_machine_cpu,209,6,1,test,5000.0,30,3,51.88700795173645,0.8378449665446652,0.6718591522987647
Magpie,230_machine_cpu,209,6,2,test,5000.0,30,3,52.20680594444275,0.8008754743528601,0.877986752654784
Magpie,230_machine_cpu,209,6,3,test,5000.0,30,3,51.073681116104126,0.9315361729274784,0.9407703896466708
Magpie,230_machine_cpu,209,6,4,test,5000.0,30,3,58.62167501449585,0.8678118608911194,0.6472117319710325
Magpie,230_machine_cpu,209,6,2,test,5000.0,30,5,45.019070863723755,0.909893267633411,0.7262886665723753
Magpie,230_machine_cpu,209,6,1,test,5000.0,30,5,54.04182195663452,0.9332638652202212,0.7474094122396925
Magpie,230_machine_cpu,209,6,0,test,5000.0,30,5,67.51303791999817,0.8945250432851167,0.7948640798263608
Magpie,230_machine_cpu,209,6,3,test,5000.0,30,5,49.25330591201782,0.8827247865243305,0.7898930372998673
Magpie,230_machine_cpu,209,6,4,test,5000.0,30,5,44.256929874420166,0.8878205086559123,0.8339556205837815
Magpie,561_cpu,209,7,0,test,5000.0,30,3,55.91085696220398,0.988863662958162,0.944931145503542
Magpie,561_cpu,209,7,2,test,5000.0,30,3,55.59078907966614,0.8919551465632262,0.6789091462140515
Magpie,561_cpu,209,7,1,test,5000.0,30,3,66.45437598228455,0.964872679025914,0.9511171788866564
Magpie,561_cpu,209,7,3,test,5000.0,30,3,51.522812843322754,0.9854177950164428,0.926293355056482
Magpie,561_cpu,209,7,4,test,5000.0,30,3,42.29503011703491,0.9918789649734172,0.9640057089845802
Magpie,561_cpu,209,7,0,test,5000.0,30,5,53.07122588157654,0.9814879301406736,0.910490908974969
Magpie,561_cpu,209,7,2,test,5000.0,30,5,48.70619177818298,0.9821632168812492,0.8973230833272435
Magpie,561_cpu,209,7,1,test,5000.0,30,5,62.93293905258179,0.9849643898783144,0.9694752585332156
Magpie,561_cpu,209,7,3,test,5000.0,30,5,48.60088896751404,0.984203006464807,0.9341763357301897
Magpie,561_cpu,209,7,4,test,5000.0,30,5,52.45580697059631,0.9899652478266456,0.9935259397927269
Magpie,485_analcatdata_vehicle,48,4,0,test,5000.0,30,3,16.367887258529663,0.6105014400659026,0.6047800363237903
Magpie,485_analcatdata_vehicle,48,4,1,test,5000.0,30,3,33.381593227386475,0.660295234206226,0.6999989497293804
