,Dataset,N,K,Rep,Model,maxgenomelen,maxcohortlen,X_bounds,valsize,mutprob,init_prop,gramfile,n_num_optimisations,prop_consts,Time,Rsq_train,Rsq_test,Size,N_vars_used,N_consts_used,Equation
28117,659_sleuth_ex1714,47,7,2,Magpie,30,2,test,0.25,1.0,0.2,extended_placeholders.bnf,5,0.75,34.25687313079834,0.8389003408322646,0.7361059712721463,30,3,3,abs(((-189.2944 - X[2]) * (((X[5] - sqrt(X[1])) + 16.2835) * sqrt(abs(-6.2604)))))
28118,659_sleuth_ex1714,47,7,2,Magpie,30,2,test,0.0,0.6,0.2,extended_placeholders.bnf,5,0.75,130.86017227172852,0.8797540983012276,0.8667529678665141,28,3,4,(((((X[0] - -42.2819) * (exp(X[2]) + 231275585323021219559043850305536.0000)) * X[5]) * 0.0000) + 7792.0072)
28119,659_sleuth_ex1714,47,7,0,Magpie,30,2,test,0.5,1.0,0.2,extended_placeholders.bnf,5,0.75,33.43364119529724,0.7902604227747794,0.8590725812472468,24,3,2,abs((abs(-6680.3505) + (X[5] * ((X[2] / exp(X[6])) + 585.8640))))
28120,659_sleuth_ex1714,47,7,1,Magpie,30,2,test,0.0,1.0,0.2,extended_placeholders.bnf,5,0.75,48.18972373008728,0.8583005386834253,0.7698452107640003,22,2,4,(85.9851 * (76.5730 - (X[1] - (-884.7456 / (X[5] + -22.7872)))))
28121,659_sleuth_ex1714,47,7,2,Magpie,30,2,test,0.5,0.6,0.2,extended_placeholders.bnf,5,0.75,100.97885632514954,0.8694957132713661,0.831347819375072,30,3,3,((314.9327 * ((abs(X[5]) - sqrt(X[4])) - -32.1888)) + exp((X[2] - abs(66.2356))))
28122,659_sleuth_ex1714,47,7,0,Magpie,30,2,test,0.25,1.0,0.2,extended_placeholders.bnf,5,0.75,45.08970761299133,0.8730061094931584,0.8060055647118166,30,2,4,(X[0] / abs(((-0.0033 * ((X[0] + 18.4493) / abs((-30.2576 - X[5])))) + 0.0015)))
28123,659_sleuth_ex1714,47,7,0,Magpie,30,2,test,0.5,0.6,0.2,extended_placeholders.bnf,5,0.75,114.1298098564148,0.806633423960834,0.7240730559300042,10,1,2,(-229015.6088 / (-28.4075 + X[5]))
28124,659_sleuth_ex1714,47,7,2,Magpie,50,15,test,0.25,1.0,0.2,base_placeholders.bnf,5,0.75,242.6862609386444,0.8870903846569909,0.7356269998720171,50,5,5,(10775.8272 + (12.6333 - ((12.6333 * (X[2] * (-23.5774 - ((X[5] - 29.8702) - X[6])))) + ((X[3] - (29.8702 * (X[0] / 12.6333))) * 17.1294))))
28125,659_sleuth_ex1714,47,7,1,Magpie,50,15,test,0.25,1.0,0.2,base_placeholders.bnf,5,0.75,244.8458423614502,0.7464976841205072,0.937604592487892,12,1,2,(13678.5735 / (2.8959 - sqrt(sqrt(X[5]))))
28126,659_sleuth_ex1714,47,7,2,Magpie,30,2,test,0.5,1.0,0.2,extended_placeholders.bnf,5,0.75,43.924301862716675,0.7607118290497923,0.8373115038567736,14,2,2,(((X[5] - -10.3755) * 632.6345) + X[2])
28127,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.25,0.6,0.2,extended_placeholders.bnf,1,0.75,40.87529015541077,0.8457247303112783,0.838061167821981,26,3,3,(((X[5] / ((150.6438 + X[1]) - X[2])) - (-7327.1515 / 67702.9627)) * 67702.9627)
28128,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.0,0.6,0.2,extended_placeholders.bnf,1,0.75,55.96157693862915,0.8991333808315193,0.8980178318030229,44,3,4,((142.0897 * X[5]) + ((exp(X[2]) * 0.0000) + (180.0496 / abs((142.0897 / (-5134.5908 - (180.0496 * sqrt((X[0] * X[5])))))))))
28129,659_sleuth_ex1714,47,7,1,Magpie,30,2,test,0.5,0.6,0.2,extended_placeholders.bnf,5,0.75,131.86691761016846,0.8159733976086652,0.5872527603688595,20,2,3,(12369.9539 - ((-3139.6323 / sqrt(X[0])) * (X[5] - 8.5038)))
28130,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.0,0.6,0.2,extended_placeholders.bnf,1,0.75,51.16660952568054,0.8905292152122877,0.7612376240589415,48,5,5,((6757.2343 + abs(((abs(-59.1977) + X[2]) * (X[5] * 5.7427)))) + ((X[0] * 29.8744) - (exp(sqrt(X[1])) * (X[4] / exp(2.3619)))))
28131,659_sleuth_ex1714,47,7,1,Magpie,50,15,test,0.5,1.0,0.2,base_placeholders.bnf,5,0.75,248.18984508514404,0.8899216105346051,0.7279176542446758,39,5,4,(108.4970 * ((X[5] * (X[2] * 0.0687)) - (sqrt((X[4] * X[1])) + (-121.3963 + (0.2510 * (X[3] + 0.0687))))))
28132,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.5,0.6,0.2,extended_placeholders.bnf,1,0.75,47.3352108001709,0.7519557070990579,0.8348105676002516,10,1,2,((X[5] * 515.2673) + 7502.8992)
28133,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.25,0.6,0.2,extended_placeholders.bnf,1,0.75,50.340163469314575,0.7587178030768661,0.8865405210447429,12,1,2,((abs(-11.1345) + X[5]) * 593.7292)
28134,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.5,0.6,0.2,extended_placeholders.bnf,1,0.75,50.10481119155884,0.8631550681564975,0.8692577658884917,50,5,5,(((X[4] - ((X[1] * (X[4] * 1.4932)) - 12459.2232)) - (-7.7118 * (X[2] * abs(X[5])))) - (X[3] / abs((0.0373 - (X[2] / 2960.8691)))))
28135,659_sleuth_ex1714,47,7,2,Magpie,30,2,test,0.25,0.6,0.2,extended_placeholders.bnf,5,0.75,144.47119188308716,0.789062799152957,0.8413901167002507,12,1,2,exp(((0.0476 * X[5]) + 8.9402))
28136,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.0,0.6,0.2,extended_placeholders.bnf,1,0.75,61.9013729095459,0.8909921213163521,0.8627503058479365,46,5,5,(7228.9633 + (X[5] * (473.6162 + (X[2] * (0.2899 + ((((X[0] * (0.1084 * X[2])) - (X[4] + X[1])) * 0.0046) * X[1]))))))
28137,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.25,0.6,0.2,extended_placeholders.bnf,1,0.75,59.49114513397217,0.5372587167199783,0.4025745582721968,8,1,1,(sqrt(X[5]) * 4071.5764)
28138,659_sleuth_ex1714,47,7,2,Magpie,50,15,test,0.0,1.0,0.2,base_placeholders.bnf,5,0.75,279.89970803260803,0.886361253181836,0.8371772460084306,50,4,5,(8733.7296 + (X[0] - (((((X[5] - (X[1] / 12.3755)) / (X[2] - (12.3755 - -120.0981))) * (-650.9506 / -120.0981)) * 8733.7296) - (-15040.1386 / X[0]))))
28139,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.5,0.6,0.2,extended_placeholders.bnf,1,0.75,64.00182032585144,0.7966619891408413,0.8347499489895184,24,1,2,exp(((abs(abs(X[5])) - -172.9336) * exp((-1.7221 * abs(-1.7221)))))
28140,659_sleuth_ex1714,47,7,0,Magpie,50,15,test,0.25,1.0,0.2,base_placeholders.bnf,5,0.75,295.0823698043823,0.5570105104397655,0.3913595778078942,7,1,1,(4201.6666 * sqrt(X[5]))
28141,659_sleuth_ex1714,47,7,2,Magpie,50,15,test,0.5,1.0,0.2,base_placeholders.bnf,5,0.75,272.03974509239197,0.6845842210608579,0.8922524266023288,10,1,2,((454.5586 * X[5]) - -7210.8179)
28142,659_sleuth_ex1714,47,7,0,Magpie,50,15,test,0.5,1.0,0.2,base_placeholders.bnf,5,0.75,291.5695102214813,0.8577351783405482,0.8415080173152312,26,3,3,(sqrt(sqrt(X[1])) + (-9219.3844 / (-0.7994 + ((sqrt(X[5]) + -3.0022) / sqrt(X[0])))))
28143,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.25,1.0,0.2,extended_placeholders.bnf,1,0.75,38.848957538604736,0.7601650984315761,0.8892490686768103,10,1,2,(6752.8071 - (-577.4266 * X[5]))
28144,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.0,1.0,0.2,extended_placeholders.bnf,1,0.75,41.661898612976074,0.8826493678929324,0.8298816469494084,34,4,5,(((((-27.1753 * (X[1] * (X[4] - X[0]))) + 463572.7972) - 386561.3017) / (23.0716 - X[5])) + 5959.7278)
28145,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.0,1.0,0.2,extended_placeholders.bnf,1,0.75,50.03588104248047,0.8849922468177961,0.8338032836874557,46,4,4,abs(((abs(((abs(X[4]) * (X[1] * -1.6143)) + (7831.1245 + -1.6143))) - X[3]) - ((52994.0499 - X[3]) / (X[5] - abs(21.7818)))))
28146,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.25,1.0,0.2,extended_placeholders.bnf,1,0.75,49.26867246627808,0.86273435826474,-0.2043603627180577,42,3,3,((-26941.7319 + X[3]) / ((-2.6596 + sqrt(log(X[5]))) - sqrt(abs(sqrt(abs((sqrt(X[5]) - abs((X[6] + 4.2381)))))))))
28147,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.0,0.6,0.2,extended_placeholders.bnf,3,0.75,91.35012412071228,0.9147993674636956,0.8053530967934068,48,4,5,(((X[5] * 537.4870) + X[2]) - (4106.7982 - abs((sqrt((X[4] / exp((-0.8698 - X[5])))) - (7746.8753 + (abs(1134.2341) * log(X[0])))))))
28148,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.5,1.0,0.2,extended_placeholders.bnf,1,0.75,49.644543170928955,0.7382135037148356,0.6938824972232583,38,4,5,(8016.9499 + ((433.5091 * X[5]) - abs(((X[0] - (abs(-74.4634) + (-3.9135 * X[4]))) * (X[1] - 15.8080)))))
28149,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.5,1.0,0.2,extended_placeholders.bnf,1,0.75,50.75456619262695,0.8232779614250013,0.7904126776990981,30,2,3,(10791.8672 - ((((-10.1117 - (abs(X[5]) + -16.0811)) * -10.1117) * sqrt(X[2])) * -10.1117))
28150,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.25,1.0,0.2,extended_placeholders.bnf,1,0.75,52.2447714805603,0.8480977535052964,0.9548696420262672,30,4,3,((sqrt((((X[1] - -5964789.4271) * X[5]) - (exp(X[2]) / -2079890881819117269024768.0000))) - X[0]) - -4567.8511)
28151,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.0,1.0,0.2,extended_placeholders.bnf,1,0.75,61.0327250957489,0.8961400501049784,0.8306890218691808,48,5,4,((-16667.4707 / X[0]) + (8617.9445 + (exp((X[2] + -66.0513)) - (X[5] * (-345.0642 - abs((X[4] - ((X[1] + abs(X[0])) + X[0]))))))))
28152,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.5,1.0,0.2,extended_placeholders.bnf,1,0.75,55.14007782936096,0.8364156710464755,0.6518419015807391,32,3,3,(((abs(abs(X[5])) * ((14726793.1793 / -183.6679) / exp(X[6]))) / (-183.6679 + X[2])) - -8157.4661)
28153,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.5,0.6,0.2,extended_placeholders.bnf,3,0.75,113.55362391471864,0.7588379153119779,0.8212778290812808,12,1,2,(7195.5715 + (X[5] * exp(6.3462)))
28154,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.0,1.0,0.2,extended_placeholders.bnf,3,0.75,86.4266562461853,0.9067608131446424,0.8347446137042719,44,3,4,(((X[5] + ((abs((sqrt(exp((-7.3042 + abs(exp(log(X[5])))))) - X[0])) - X[1]) * 0.0901)) + 16.8188) / abs(-0.0024))
28155,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.0,1.0,0.2,extended_placeholders.bnf,3,0.75,99.55624127388,0.8919844923077369,0.8146133097889129,34,3,4,(((0.0000 * exp(X[2])) - -421.0901) * (X[5] - (((log(X[0]) * -2.8079) - -421.0901) - 430.3059)))
28156,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.25,0.6,0.2,extended_placeholders.bnf,3,0.75,154.75990223884585,0.7950111544324517,0.798849184058575,12,1,2,(7537.5193 * exp((X[5] / 19.3441)))
28157,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.25,0.6,0.2,extended_placeholders.bnf,3,0.75,160.1364707946777,0.9084235029156458,0.9018693675505935,42,3,3,(5648.6334 - (((sqrt(X[5]) * abs((5648.6334 + (abs(exp(X[5])) * -0.0003)))) * (log(X[0]) / -9.6867)) - abs(X[3])))
28158,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.0,0.6,0.2,extended_placeholders.bnf,3,0.75,171.94447207450867,0.9118263454150878,0.802170283187242,42,3,4,((X[5] + 18.4727) * abs((1.5911 * (((X[0] * 0.0000) * exp(X[5])) - (((18.4727 + X[0]) - -228.7089) - X[1])))))
28159,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.0,0.6,0.2,extended_placeholders.bnf,3,0.75,185.6031310558319,0.8946122834927531,0.7872619882330721,46,6,5,(8002.7122 - (X[5] * ((-390.7500 + X[3]) + (-5.2343 * (X[2] + (((0.0014 * (X[0] - 57.6995)) * X[1]) * (-5.2343 + X[4])))))))
28160,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.5,1.0,0.2,extended_placeholders.bnf,3,0.75,90.58869647979736,0.8373979697747401,0.9047027061813022,28,1,3,(exp((-213.6682 + (abs(12.4108) * X[5]))) + ((X[5] + abs(12.4108)) * 548.8601))
28161,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.5,0.6,0.2,extended_placeholders.bnf,3,0.75,173.572580575943,0.7930055419164352,0.8211879236520466,10,1,1,exp(sqrt((79.1141 + X[5])))
28162,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.25,1.0,0.2,extended_placeholders.bnf,3,0.75,109.30428981781006,0.8909459891860498,0.8535672922774459,40,2,5,((5.4703 * (abs((1404.0396 + (1005.6139 / (log(X[5]) + -3.3409)))) + abs((5.4703 * X[0])))) + (X[5] * 903.7722))
28163,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.25,1.0,0.2,extended_placeholders.bnf,3,0.75,107.79919719696044,0.7479931350713358,0.8907821589872333,12,1,2,abs(((X[5] + 14.1609) * -510.1300))
28164,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.5,0.6,0.2,extended_placeholders.bnf,5,0.75,160.77975606918335,0.8604167265202862,0.8831790724117607,30,3,3,(7134.9921 - (X[5] * (-498.0875 - (0.4549 * exp((abs(0.4549) + (X[1] - X[4])))))))
28165,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.5,1.0,0.2,extended_placeholders.bnf,3,0.75,105.76745438575745,0.7880526525727616,0.7858827308886892,48,4,4,(((X[5] / ((sqrt(abs((X[4] - log((abs(abs(abs(22000.4657))) + X[0]))))) + 5.5145) / 3862.4447)) - (abs(-14112.1921) - 22000.4657)) - X[3])
28166,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.0,1.0,0.2,extended_placeholders.bnf,3,0.75,127.79729199409483,0.8964101051266145,0.8142583939735833,44,3,5,(11641.4203 + (sqrt(X[1]) * (-316.2776 * (1.5486 - (exp(abs(((X[5] / exp(1.9103)) + -0.1776))) - sqrt(log(abs(X[4]))))))))
28167,659_sleuth_ex1714,47,7,2,Magpie,30,4,test,0.0,0.6,0.2,extended_placeholders.bnf,1,0.75,24.40045475959778,0.9015192880631916,0.7864035628498571,30,4,3,((X[5] + 20.4765) * (X[0] - (-355.2690 - (exp(X[1]) * (0.4464 / exp(X[4]))))))
28168,659_sleuth_ex1714,47,7,0,Magpie,30,4,test,0.0,0.6,0.2,extended_placeholders.bnf,1,0.75,40.504189252853394,0.876461567945735,0.8087815007009078,30,3,4,(10198.9077 + (exp((exp(-1.5370) * (X[5] - -25.3630))) - (X[1] * (X[4] * 1.6560))))
28169,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.25,0.6,0.2,extended_placeholders.bnf,3,0.75,206.99652123451233,0.013537857331265,-0.2087079918817724,6,1,1,(11157.5167 - X[4])
28170,659_sleuth_ex1714,47,7,0,Magpie,30,4,test,0.5,0.6,0.2,extended_placeholders.bnf,1,0.75,21.35122537612915,0.7621826707612952,0.8423316322817722,10,1,2,(6774.9711 + (X[5] * 610.7686))
28171,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.5,1.0,0.2,extended_placeholders.bnf,3,0.75,131.7257800102234,0.7908812575527069,0.8577218828481612,16,2,2,((9.8186 + X[5]) * (X[2] + abs(615.2135)))
28172,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.25,1.0,0.2,extended_placeholders.bnf,3,0.75,145.69596028327942,0.7629013414851831,0.8769048455628167,10,1,2,((12.4164 + X[5]) * 562.2678)
28173,659_sleuth_ex1714,47,7,1,Magpie,30,4,test,0.25,0.6,0.2,extended_placeholders.bnf,1,0.75,40.94810104370117,0.7336254734494099,0.8738211640405691,10,1,2,((X[5] * 472.5272) + 7517.5782)
28174,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.0,1.0,0.2,extended_placeholders.bnf,5,0.75,132.10001254081726,0.9096756960992832,0.8214173093485326,50,3,5,abs(((((X[5] * ((X[1] * -3.2044) - X[0])) - (1835.1755 - abs(((7.4445 + X[1]) / -0.0395)))) / -0.1658) - exp((X[5] - abs(7.4445)))))
28175,659_sleuth_ex1714,47,7,1,Magpie,30,4,test,0.0,0.6,0.2,extended_placeholders.bnf,1,0.75,48.84900426864624,0.8665368697398568,0.7458495021404918,28,4,3,(((-437.1835 / (X[5] + -27.6454)) + sqrt(X[0])) * ((374.6099 - X[1]) + X[2]))
28176,659_sleuth_ex1714,47,7,0,Magpie,30,4,test,0.25,0.6,0.2,extended_placeholders.bnf,1,0.75,45.87878656387329,0.7972475936357682,0.8240334743255324,12,1,2,exp(((172.2603 + X[5]) * 0.0518))
28177,659_sleuth_ex1714,47,7,1,Magpie,30,4,test,0.5,0.6,0.2,extended_placeholders.bnf,1,0.75,35.71894359588623,0.7531404697740638,0.6120873100404798,14,1,2,(((42.6451 * X[5]) * X[5]) - -8370.0705)
28178,659_sleuth_ex1714,47,7,2,Magpie,30,4,test,0.25,0.6,0.2,extended_placeholders.bnf,1,0.75,40.75441241264343,0.7639582116691256,0.8516172979314206,10,1,2,(6912.5038 + (589.3216 * X[5]))
28179,659_sleuth_ex1714,47,7,2,Magpie,30,4,test,0.5,0.6,0.2,extended_placeholders.bnf,1,0.75,40.08958888053894,0.7954905990096399,0.8209802715419493,12,1,2,exp(((X[5] * 0.0542) - -8.8922))
28180,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.0,0.6,0.2,extended_placeholders.bnf,5,0.75,239.71510672569275,0.8962922105419487,0.8138308431432935,48,4,5,((X[5] - -26.4695) / (0.0025 - (0.0000 * ((((0.1853 * (X[5] * X[2])) + ((-71615.7210 + -26.4695) * 0.0025)) - X[4]) / sqrt(X[0])))))
28181,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.25,1.0,0.2,extended_placeholders.bnf,5,0.75,129.64625477790833,0.893769501681779,0.8451116264788077,30,2,3,(((sqrt(abs((X[5] / -0.4913))) + log(X[0])) - (-0.0000 * exp(X[5]))) * 1557.2271)
28182,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.0,1.0,0.2,extended_placeholders.bnf,5,0.75,161.31906723976135,0.8946925707281354,0.7950681287057395,44,4,5,((exp(X[2]) / (-222121331670427.5312 * -222121331670427.5312)) - ((X[1] + (-5.5840 * (((77.4509 - X[1]) * X[5]) - (X[0] * -6.6502)))) - 6873.9073))
28183,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.5,0.6,0.2,extended_placeholders.bnf,3,0.75,246.62108325958252,0.836326546120795,0.755341922012936,18,2,3,(16.4263 * ((-12800.8110 / (X[5] + -28.0138)) + X[0]))
28184,659_sleuth_ex1714,47,7,2,Magpie,30,4,test,0.0,0.6,0.2,extended_placeholders.bnf,3,0.75,62.046924352645874,0.8900613272281874,0.902542756499702,28,4,3,((370.1166 * X[5]) - (-8746.8349 + ((X[4] * X[1]) + (-0.0000 * exp(X[2])))))
28185,659_sleuth_ex1714,47,7,0,Magpie,30,4,test,0.0,0.6,0.2,extended_placeholders.bnf,3,0.75,83.75689196586609,0.8646485408577116,0.7590502803508936,30,3,4,(12288.5234 - ((((6.6728 - X[5]) * X[2]) * 10.7818) + (2167.4011 * sqrt(sqrt(X[6])))))
28186,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.25,1.0,0.2,extended_placeholders.bnf,5,0.75,183.328950881958,0.8824863188259886,0.8463332579939697,30,3,3,(11016.9491 - (sqrt(X[1]) * (88.4718 * (sqrt(X[4]) + (X[5] * (-0.1115 * X[5]))))))
28187,659_sleuth_ex1714,47,7,1,Magpie,30,4,test,0.25,0.6,0.2,extended_placeholders.bnf,3,0.75,72.36677479743958,0.7895023716314478,0.8482783893125138,10,1,1,exp(sqrt((X[5] + 78.7692)))
28188,659_sleuth_ex1714,47,7,0,Magpie,30,4,test,0.5,0.6,0.2,extended_placeholders.bnf,3,0.75,70.77438831329346,0.6463083470454801,0.7067482064272048,20,2,3,(((-91.2650 - abs(X[0])) + (-5.7408 * X[5])) * -66.8747)
28189,659_sleuth_ex1714,47,7,1,Magpie,30,4,test,0.0,0.6,0.2,extended_placeholders.bnf,3,0.75,88.37070679664612,0.8718326815420734,0.7770352009871561,30,4,4,(9829.3343 - ((X[2] + 31.0568) * (X[1] + (-7.3094 * ((-1.9358 + X[5]) - X[6])))))
28190,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.0,0.6,0.2,extended_placeholders.bnf,5,0.75,285.98189663887024,0.9154561076831976,0.8352816613464815,44,3,4,((0.0016 - (((sqrt(X[5]) * (log(log(X[0])) * -1857.0712)) + (exp(X[2]) * -0.0000)) + -5227.6723)) - (exp(X[5]) * 0.0016))
28191,659_sleuth_ex1714,47,7,0,Magpie,30,4,test,0.25,0.6,0.2,extended_placeholders.bnf,3,0.75,87.45614433288574,0.8661251807534751,0.8933551502715531,30,2,4,((514.7560 * X[5]) + (7144.6976 - (exp(X[5]) / (13374031499638632.0000 / (-1146397827688.7092 + exp(X[1]))))))
28192,659_sleuth_ex1714,47,7,0,Magpie,30,4,test,0.0,1.0,0.2,extended_placeholders.bnf,1,0.75,17.09671401977539,0.8830598984497481,0.6842793315682234,28,3,3,(exp((3.0489 + (X[1] - X[4]))) - ((37.3413 * (X[3] + X[4])) - 14021.7117))
28193,659_sleuth_ex1714,47,7,0,Magpie,50,2,test,0.0,1.0,0.2,extended_placeholders.bnf,5,0.75,211.69287061691284,0.8943526025157418,0.7566119365534358,38,4,5,(88.3142 * (((X[5] * (253.2927 / (108.4877 - X[2]))) - X[1]) + (123.3780 - abs((sqrt(X[4]) / 0.4161)))))
28194,659_sleuth_ex1714,47,7,1,Magpie,30,4,test,0.0,1.0,0.2,extended_placeholders.bnf,1,0.75,24.615004062652588,0.8616171446309479,0.780256707142521,30,2,4,(-86.3701 * (X[1] + ((3137.2108 / -86.3701) - sqrt(abs((-124217.8659 / (20.4383 - X[5])))))))
28195,659_sleuth_ex1714,47,7,2,Magpie,30,4,test,0.0,1.0,0.2,extended_placeholders.bnf,1,0.75,23.738877773284912,0.8526673058613679,0.7914387451335181,30,2,5,((-23.3068 - -7689.0305) + (((37.2874 + X[4]) + (3018.4558 / (-22.7283 + X[5]))) * -23.3068))
28196,659_sleuth_ex1714,47,7,1,Magpie,30,4,test,0.5,0.6,0.2,extended_placeholders.bnf,3,0.75,88.34854197502136,0.8567646193915325,0.8363816230914847,28,3,3,(abs(-10906.5480) + ((X[5] - 6.6468) * (((X[2] * X[2]) / X[0]) - -417.0995)))
28197,659_sleuth_ex1714,47,7,1,Magpie,30,4,test,0.5,1.0,0.2,extended_placeholders.bnf,1,0.75,12.349363088607788,0.7578325781044357,0.8834512939664956,18,1,2,((X[5] + abs((2.1195 * 6.2829))) * exp(6.2829))
28198,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.25,0.6,0.2,extended_placeholders.bnf,5,0.75,297.54362177848816,0.7632877750782798,0.8767368982495294,10,1,2,(6942.4303 + (567.3769 * X[5]))
28199,659_sleuth_ex1714,47,7,1,Magpie,50,2,test,0.5,0.6,0.2,extended_placeholders.bnf,5,0.75,286.58357763290405,0.5423650873192876,0.403560775771003,8,1,1,(sqrt(X[5]) / 0.0002)
28200,659_sleuth_ex1714,47,7,1,Magpie,30,4,test,0.25,1.0,0.2,extended_placeholders.bnf,1,0.75,22.723691940307617,0.6534322065955828,0.9353946262842054,16,2,1,sqrt((sqrt(X[5]) * abs((X[2] + 48965103.2476))))
28201,659_sleuth_ex1714,47,7,2,Magpie,30,4,test,0.25,0.6,0.2,extended_placeholders.bnf,3,0.75,99.2984299659729,0.8289699278709537,0.7854008617771231,18,2,2,((X[1] - 486.4978) * (486.4978 / (X[5] - 29.1016)))
28202,659_sleuth_ex1714,47,7,0,Magpie,30,4,test,0.25,1.0,0.2,extended_placeholders.bnf,1,0.75,23.864347219467163,0.0152216371804759,-0.1719462065068271,6,1,1,(11068.2208 - X[4])
28203,659_sleuth_ex1714,47,7,1,Magpie,30,4,test,0.0,0.6,0.2,extended_placeholders.bnf,5,0.75,89.83090305328369,0.8891807419240396,0.8425229266496925,30,2,4,(7968.0688 - (-0.0000 * (X[5] * (exp(X[5]) - (-98274339.4812 - (-195023003.6150 / log(X[0])))))))
28204,659_sleuth_ex1714,47,7,2,Magpie,30,4,test,0.5,0.6,0.2,extended_placeholders.bnf,3,0.75,96.49873805046082,0.8424772203604304,0.9037548996277416,20,2,3,(7132.4682 + (X[5] * (494.7486 - (exp(X[2]) / -1216913843120251397201538842624.0000))))
28205,659_sleuth_ex1714,47,7,2,Magpie,30,4,test,0.25,1.0,0.2,extended_placeholders.bnf,1,0.75,24.41432309150696,0.8401911391766308,0.8073666591188544,30,3,3,(exp(abs(((X[5] / -20.7656) + (-20.7656 * (-0.0002 * (X[1] - X[2])))))) * 7194.3797)
28206,659_sleuth_ex1714,47,7,0,Magpie,30,4,test,0.5,1.0,0.2,extended_placeholders.bnf,1,0.75,21.887144088745117,0.8359828056092277,0.7230804524397952,22,2,3,(((7384.2713 / (54.5729 - (27.0694 + X[5]))) + X[0]) * 27.0694)
28207,659_sleuth_ex1714,47,7,2,Magpie,30,4,test,0.5,1.0,0.2,extended_placeholders.bnf,1,0.75,22.37454128265381,0.8338743091929364,0.7650938027013441,26,4,3,(((X[2] * 2.2635) - (X[1] - (471.0009 - X[4]))) * (15.0796 + X[5]))
28208,659_sleuth_ex1714,47,7,2,Magpie,30,4,test,0.25,0.6,0.2,extended_placeholders.bnf,5,0.75,88.44360327720642,0.7627893853836649,0.8413693199742909,12,1,2,(7024.2012 + (X[5] * exp(6.3661)))
28209,659_sleuth_ex1714,47,7,2,Magpie,50,2,test,0.0,0.6,0.2,extended_placeholders.bnf,5,0.75,329.062317609787,0.916932404180164,0.8205431595123351,48,4,5,abs(((((-5.7270 - X[5]) * (((3.2252 + X[5]) * (X[5] / abs((X[0] / 0.5149)))) + -8.9648)) + (X[6] + sqrt(X[3]))) / 0.0093))
28210,659_sleuth_ex1714,47,7,1,Magpie,30,4,test,0.0,1.0,0.2,extended_placeholders.bnf,3,0.75,30.122670888900757,0.8520199444488882,0.9335977479976924,28,2,4,(3352.0429 - ((-2686.9020 + (-0.0000 * exp(X[2]))) * sqrt((1.2189 + abs(X[5])))))
28211,659_sleuth_ex1714,47,7,0,Magpie,30,4,test,0.25,0.6,0.2,extended_placeholders.bnf,5,0.75,105.43414187431335,0.8899699785049454,0.9049314753544204,30,4,3,((8713.2237 + (X[5] * (370.8969 + (0.0000 * exp(X[2]))))) - (X[1] * abs(X[4])))
